Fortune500,28/09/2020,29/09/2020,30/09/2020,01/10/2020,02/10/2020,05/10/2020,06/10/2020,07/10/2020,08/10/2020,09/10/2020,12/10/2020,13/10/2020,14/10/2020,15/10/2020,16/10/2020,19/10/2020,20/10/2020,21/10/2020,22/10/2020,23/10/2020,26/10/2020,27/10/2020,28/10/2020,29/10/2020,30/10/2020,02/11/2020,03/11/2020,04/11/2020,05/11/2020,06/11/2020,09/11/2020,10/11/2020,11/11/2020,12/11/2020,13/11/2020,16/11/2020,17/11/2020,18/11/2020,19/11/2020,20/11/2020,23/11/2020,24/11/2020,25/11/2020,27/11/2020,30/11/2020,01/12/2020,02/12/2020,03/12/2020,04/12/2020,07/12/2020,08/12/2020,09/12/2020,10/12/2020,11/12/2020,14/12/2020,15/12/2020,16/12/2020,17/12/2020,18/12/2020,21/12/2020,22/12/2020,23/12/2020,24/12/2020,28/12/2020,29/12/2020,30/12/2020,31/12/2020,04/01/2021,05/01/2021,06/01/2021,07/01/2021,08/01/2021,11/01/2021,12/01/2021,13/01/2021,14/01/2021,15/01/2021,19/01/2021,20/01/2021,21/01/2021,22/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,22/02/2021
LRCX,-0.951333414,-0.933636514,-0.977583673,-0.923165517,-1,-0.900307,-0.909524091,-0.874204291,-0.802973836,-0.749293176,-0.6947277,-0.664642615,-0.664274204,-0.655056884,-0.732702419,-0.742951652,-0.742951652,-0.720462005,-0.783949702,-0.814108114,-0.860488865,-0.88850922,-0.924861614,-0.818974862,-0.901413365,-0.83600803,-0.691630598,-0.619294451,-0.476465345,-0.40486625,-0.354282476,-0.416295619,-0.297357402,-0.338207902,-0.280324004,-0.184612936,-0.238883772,-0.250681774,-0.196484717,-0.226274489,-0.114931251,-0.131890877,-0.129383729,-0.057416222,-0.086026302,0.024505885,0.109819948,0.14558261,0.262898739,0.327049938,0.358690349,0.226879789,0.199674995,0.211133691,0.212390311,0.237968721,0.223035707,0.170769817,0.131810785,0.148518183,0.10209253,0.059067423,0.127153397,0.095808758,0.074517972,0.157537188,0.067494893,0.110002464,0.232202484,0.246544183,0.379389821,0.284542367,0.394322605,0.541879485,0.468396816,0.699711768,0.623863853,0.864050045,0.738227487,0.74702472,0.744511037,0.773416437,0.661787585,0.383677216,0.326828167,0.153840878,0.283211747,0.39129183,0.304502311,0.416870462,0.344644413,0.514822691,0.480077283,0.512752543,0.806313689,0.909440392,0.951060885,0.907592236,0.847416648,1,0.773711979
LW,-0.614709355,-0.779515677,-0.670387806,-0.625844642,-0.485536467,-0.305139937,-0.237212862,-0.008933379,0.227140705,0.102421841,0.036722115,-0.036773108,-0.017842213,0.105762528,0.045630053,-0.070178295,-0.044566923,-0.105813409,0.065674286,-0.020068777,-0.501125778,-0.674840934,-1,-0.913143375,-0.98441024,-0.737200758,-0.563484818,-0.565712279,-0.478556641,-0.631638506,0.427639521,0.493564964,0.194106593,-0.070712662,-0.012608381,0.244389713,0.274558554,0.133768126,-0.049482579,-0.270724071,-0.220441848,-0.007021517,0.136003208,0.12818115,0.037672946,0.079016524,0.065607602,0.404175141,0.484625421,0.509208183,0.60977263,0.59859879,0.485742906,0.585189868,0.502504506,0.539377808,0.452221498,0.737154136,0.739389217,0.606420848,0.591894329,0.732684757,0.626533446,0.603069066,0.536025242,0.594129411,0.748327975,0.405291842,0.374005516,0.512559965,0.408643624,0.534908541,0.44328274,0.339366399,0.519265322,0.681285048,0.721510917,0.563959785,0.595247008,0.561725488,0.682402533,0.668993611,0.546082269,0.149411345,0.543847187,0.296905337,0.397469896,0.647763529,0.725980296,0.828527659,0.859908127,0.883443449,0.778094136,0.588690484,0.608863714,0.597656588,0.548343912,0.589810546,0.645847296,0.701884045,1
LVS,-0.668045147,-0.774365046,-0.781453173,-0.833431788,-0.841701013,-0.833431788,-0.809805445,-0.838157245,-0.846426471,-0.89249853,-0.839338816,-1,-0.979917426,-0.890135742,-0.933845485,-0.982280214,-0.835794457,-0.866509399,-0.409332581,-0.306556568,-0.48966335,-0.588895476,-0.757826358,-0.642055662,-0.616066177,-0.484938365,-0.502658151,-0.39751935,-0.079740515,-0.034849555,0.542823063,0.62551662,0.434140494,0.269934952,0.591257791,0.603071376,0.499113792,0.479031336,0.624335403,0.310100454,0.403425552,0.567631449,0.385705766,0.391612322,0.287654738,0.395156208,0.512108593,0.636148633,0.807442303,0.669225891,0.626698191,0.556999435,0.475486977,0.410513679,0.384524195,0.542823063,0.515652362,0.480212435,0.490844448,0.42587115,0.351446937,0.462492294,0.441228149,0.673951348,0.571175335,0.645599548,0.747193872,0.552273978,0.728292633,0.621972733,0.575900793,0.548729619,0.370348295,0.395156208,0.239220009,0.284110851,0.01949173,0.138806784,0.136443997,0.248670924,0.106910626,-0.034849555,-0.101004542,-0.500295363,-0.495569906,-0.612522291,-0.496751477,-0.131719012,0.062019784,-0.038393441,0.271116168,0.239220009,0.132900228,0.264027923,0.203780082,0.324276236,0.494388335,0.556999435,0.586532806,0.815711529,1
LEG,-0.238094644,-0.742504154,-0.583774985,-0.414462209,-0.058201111,0.199293666,-0.185185159,0.319222926,0.49559049,0.746031548,0.763668518,0.548501045,0.728394578,1,0.943562052,0.470898732,0.506172672,0.347443503,0.47795352,0.569663984,0.128747211,-0.287479229,-0.774250344,-0.481482339,-0.386244481,0.245149432,-0.474427551,-0.425045459,-0.181657765,-0.760142193,-0.361552723,0.058201111,-0.449735793,-1,-0.336860965,0.033508284,-0.022928595,-0.093474695,0.149911575,0.223985068,0.312168138,0.597883136,0.714285358,0.520282249,0.09700102,-0.008819019,-0.051146323,0.509700066,0.640211508,0.460317975,-0.114639059,-0.375662299,-0.097002089,-0.583774985,-0.754747983,-0.362934758,-0.598022764,-0.21333236,-0.234704385,-0.512535731,-0.398553494,-0.184837513,0.025317592,0.317396717,0.110804626,0.655781838,0.673591206,0.331644853,0.189166701,0.858812697,0.908679569,0.613038855,0.523990233,0.78401221,0.520427576,0.563171983,0.463436458,0.431378954,0.64509636,0.7911361,0.634409812,0.24259623,0.192729358,-0.085103412,-0.020988404,-0.501850252,-0.32731424,-0.031673526,0.014632113,0.068060218,0.217662616,0.445627089,0.221224205,-0.045921662,0.167795744,-0.020988404,-0.085103412,-0.234704385,-0.199085649,0.196290591,0.285339213
LDOS,-0.27471445,-0.334018129,-0.418229492,-0.342913981,-0.344692842,-0.378495962,-0.426532112,-0.457963081,-0.41585734,-0.3162269,-0.385019662,-0.475161018,-0.457370266,-0.499475947,-0.496510505,-0.583686894,-0.59732705,-0.690433849,-0.616304384,-0.616897199,-0.756853983,-0.800739061,-1,-0.886729345,-0.782947833,-0.621048271,-0.488801174,-0.230236616,-0.284795932,-0.339948538,-0.09324474,-0.07486028,-0.071895729,-0.12111745,0.134481665,0.26257769,0.241821435,0.197343602,0.245379693,0.247159089,0.366359202,0.377627206,0.381778755,0.360429268,0.266729179,0.3224746,0.409058174,0.39660454,0.510467535,0.432779812,0.459466417,0.468955084,0.511060825,0.546642807,0.490122097,0.532363964,0.547237882,0.531769365,0.581745491,0.430626426,0.384219862,0.518680258,0.496666681,0.528794403,0.457994375,0.481198104,0.549023169,0.38957471,0.392549256,0.481792763,0.493097059,0.52165522,0.481792763,0.564491686,0.576985718,0.617442834,0.670394398,0.785220567,0.817943365,0.798309734,0.961328171,1,0.945264101,0.920871114,0.75368798,0.604948802,0.545453131,0.59066996,0.450855192,0.676938505,0.64659601,0.725724896,0.823892873,0.800689561,0.826272759,0.708471568,0.554972617,0.57044161,0.54366832,0.468108996,0.470488883
LEN,-0.27417744,-0.327043826,-0.113210409,-0.014578712,0.058802695,-0.008266001,-0.193693607,-0.211842582,0.070639039,0.075373513,0.065904486,-0.006688478,0.016194415,0.14361412,0.14361412,-0.025751312,0.033605827,-0.219651694,-0.500608498,-0.363691905,-0.620905775,-0.819554045,-0.833800013,-0.891574151,-1,-0.819554045,-0.672348469,-0.267928309,-0.328076987,-0.575794604,-0.986545572,-0.595580554,-0.525934353,-0.702422769,-0.575003064,-0.562339541,-0.56629708,-0.505356942,-0.519602909,-0.562339541,-0.366856714,-0.501399958,-0.461037231,-0.408011616,-0.554425653,-0.762571447,-0.92323145,-0.589248476,-0.711128752,-0.51722837,-0.820345585,-0.829051569,-0.836965457,-0.799768174,-0.647814074,-0.711919657,-0.678679913,-0.230731661,-0.160294556,-0.265553849,-0.199865822,-0.339948415,-0.192742839,-0.358151922,-0.389017205,-0.382685682,-0.525142814,-0.680262913,-0.724583259,-0.757823002,-0.567879525,-0.749908479,-0.552843288,-0.496651514,-0.516437465,-0.621696679,-0.496651514,-0.36606581,-0.026542851,0.058140222,0.138866311,0.301108759,0.248874604,0.172106054,0.134005232,0.041929137,0.126067689,0.192744029,0.223700675,0.337208745,0.661857156,1,0.822990797,0.876966625,0.947611458,0.790446866,0.450716735,0.367371469,0.298313922,0.384040396,0.187187694
LLY,-0.576739938,-0.620889566,-0.578659363,-0.668158492,-0.646083497,-0.612011315,-0.671997318,-0.556104698,-0.447170566,-0.366069631,-0.423416367,-0.529231177,-0.568101521,-0.608412711,-0.624248723,-0.703909901,-0.684954592,-0.739661674,-0.731503652,-0.713987687,-0.73030373,-0.965448489,-0.979604934,-0.949851585,-1,-0.971926581,-0.987523121,-0.564982949,-0.638644978,-0.70534927,-0.715187221,-0.613691245,-0.656881172,-0.728992597,-0.696433675,-0.739604397,-0.724892892,-0.749733913,-0.671592653,-0.621427988,-0.672316225,-0.635657597,-0.639275042,-0.574398533,-0.617569231,-0.619739921,-0.629386838,-0.654710482,-0.550040135,-0.574881156,-0.529539743,-0.319716425,-0.247363688,-0.270516642,-0.321887115,-0.092287727,0.019136027,0.033124324,0.0034593,-0.059728441,-0.109410846,-0.139316819,-0.110857965,-0.114716746,-0.112787343,-0.102416879,-0.058281661,-0.138834559,-0.119057763,-0.16729305,-0.130875346,-0.116887436,0.354130085,0.181930253,0.343518285,0.372218087,0.47061804,0.656564857,0.723611693,0.74990022,0.841305842,0.991076655,1,0.875794144,0.937293793,0.885441061,0.768953106,0.634376761,0.619906229,0.73229409,0.735911923,0.832382497,0.734465168,0.799100003,0.775850611,0.88991879,0.852864773,0.869817904,0.74049166,0.735648064,0.729835541
LNC,-0.918507328,-1,-0.971367419,-0.930253932,-0.875191305,-0.754053302,-0.79516664,-0.693117224,-0.625538207,-0.683463261,-0.637420158,-0.745844065,-0.755497953,-0.744358839,-0.762924453,-0.767379904,-0.70945515,-0.707969925,-0.5319673,-0.520085125,-0.613656256,-0.762924453,-0.842385421,-0.745101302,-0.664897572,-0.570583903,-0.494835923,-0.670096084,-0.605487293,-0.741388015,-0.105699072,-0.119809086,-0.205210954,-0.348538251,-0.176248615,-0.091589134,-0.070795757,-0.009900178,0.0420836,0.007922973,0.188381347,0.509196418,0.455727115,0.379236672,0.235166913,0.434191201,0.541871746,0.605737775,0.792880112,0.677772767,0.668861341,0.633957727,0.638413702,0.54038682,0.445330389,0.468351828,0.459440328,0.401515274,0.338392007,0.325024831,0.290863979,0.437904189,0.42230895,0.433448438,0.379236672,0.410426999,0.46463884,0.353987246,0.375523385,0.632472427,0.636928477,0.577040141,0.582280351,0.642917138,0.595755176,0.677352727,0.576291689,0.666872382,0.656391963,0.562068038,0.523889517,0.482716516,0.405610348,0.234929307,0.36368882,0.133868269,0.193007554,0.279845315,0.371174759,0.471487345,0.552336445,0.662380624,0.575542863,0.648905799,0.60623552,0.647408522,0.782905523,0.809855173,0.736492311,0.887709792,1
LIN,-0.275587139,-0.297888281,-0.23674053,-0.43205165,-0.451834668,-0.346086259,-0.45435225,-0.207246411,-0.250408683,-0.171636848,-0.160127087,-0.314074016,-0.354358974,-0.543555192,-0.418383497,-0.533843549,-0.412628328,-0.496435868,-0.414067255,-0.375580379,-0.601464814,-0.692106684,-1,-0.894611323,-0.876626928,-0.580243409,-0.382055012,-0.338892739,0.181577132,0.201720424,0.465371694,0.623275674,0.536230546,0.372572552,0.44415029,0.386600401,0.267183297,0.201000419,0.300634504,0.264665751,0.267183297,0.411778315,0.310345606,0.457458711,0.421130803,0.510333204,0.259885114,0.086589813,0.246165731,0.215839217,0.196343724,0.264939521,0.258079848,0.202119833,0.137134569,0.283713348,0.228475541,0.463146115,0.500693695,0.374332076,0.348699153,0.407908308,0.462784722,0.585535267,0.563874234,0.648715806,0.711536071,0.541850762,0.688429504,1,0.971839567,0.960286302,0.856670398,0.823816374,0.863891464,0.718034352,0.515856411,0.550154887,0.490945155,0.339311969,0.277214489,0.336423644,0.434985682,-0.032189347,0.20717424,0.057707173,0.239306057,0.305014071,0.228475541,0.194177101,0.489862096,0.488779037,0.426681557,0.321982594,0.336062829,0.320538179,0.228836356,0.197787634,0.221254475,0.255552915,0.262412589
LYV,-0.71985013,-0.775780169,-0.746316997,-0.753308209,-0.703870105,-0.712359444,-0.729837696,-0.699375723,-0.626966233,-0.599001089,-0.648439392,-0.705867658,-0.722346959,-0.721847683,-0.71036209,-0.741822615,-0.658426958,-0.675905011,-0.599001089,-0.582521787,-0.713857671,-0.847690433,-0.970037303,-0.956554356,-1,-0.928589212,-0.77328334,-0.703870105,-0.61897622,-0.638451826,-0.222971167,-0.178027295,-0.256429445,-0.328838785,-0.13707848,-0.025218403,-0.002247166,-0.086641825,-0.09563019,-0.125593037,-0.026217004,0.024219701,-0.02671648,-0.079650214,-0.158551639,-0.035705244,0.053683073,0.019725469,0.058676731,0.0551811,0.053183547,0.071660601,0.17503139,0.105118679,0.076154783,0.216978757,0.207490867,0.257428446,0.229962627,0.167540653,0.159051365,0.140074835,0.140574311,0.292384602,0.283895313,0.286891468,0.232459656,0.092134809,0.158551889,0.189513338,0.208988944,0.231460705,0.170536808,0.226966523,0.224469494,0.224968969,0.13707873,0.385268549,0.244944051,0.28789002,0.172534361,0.019225993,-0.006242272,-0.015231037,0.017727916,-0.118601826,-0.063171063,0.077652861,0.130586945,0.309363229,0.275405625,0.377777812,0.434207177,0.539575469,0.609987656,0.766292129,0.808239895,0.800749209,0.780274601,0.96204734,1
LKQ,-0.899753492,-1,-0.986852917,-0.940838127,-0.858668858,-0.691043385,-0.702547412,-0.561216105,-0.495480855,-0.528348398,-0.47411668,-0.459326048,-0.456039606,-0.317995234,-0.303204766,-0.372226952,-0.275266886,-0.268693837,-0.247329499,-0.140509285,-0.331142317,-0.465899753,-0.651602301,-0.337715694,-0.286770748,-0.129005588,0.107641578,-0.061626787,0.181594084,0.036976007,0.280197042,0.538208381,0.339358915,0.184881019,0.378800493,0.503697453,0.452752999,0.316351684,0.262120296,0.221035661,0.347575678,0.503697453,0.40838143,0.368940016,0.244042892,0.395234018,0.345932621,0.401807724,0.551355793,0.551355793,0.529991619,0.571076253,0.465899753,0.480690222,0.472473459,0.577649959,0.556285785,0.556285785,0.396877896,0.359079376,0.368940016,0.413311422,0.414954478,0.413311422,0.263763353,0.268693344,0.247329827,0.161873624,0.239112408,0.55299885,0.725554971,0.764995727,0.694330156,1,0.924404437,0.876746097,0.676252753,0.561216434,0.635168118,0.636811997,0.561216434,0.548069022,0.49548069,0.321281676,0.433031882,0.222678718,0.365653081,0.439605588,0.510271159,0.653245522,0.686113394,0.74034544,0.602301068,0.638455053,0.594083484,0.523417913,0.612160887,0.500410682,0.801150534,0.830731471,0.863599343
LMT,0.993698779,0.940584368,0.776741862,0.705023519,0.695719739,0.797146775,0.572087658,0.766538923,0.93608325,0.85626177,0.94598646,0.946886496,1,0.861963561,0.873367173,0.789644911,0.444553858,0.292414664,0.347028511,0.508170908,0.334724892,0.151076873,-0.196114889,-0.148701363,-0.218020174,-0.14930167,0.181384995,0.443053485,0.219195041,0.116267602,0.196689389,0.416647052,0.356631114,0.314920286,0.532477539,0.59219287,0.555282891,0.605095919,0.572087658,0.318821098,0.403744003,0.632703932,0.628502513,0.508470608,0.304803134,0.304500654,0.194809995,0.215056325,0.353453292,0.218078283,0.130446929,0.194508452,0.01441081,0.205386396,0.083004817,0.080285308,-0.010368004,-0.069897043,0.033749699,-0.168104798,-0.211315999,-0.100114814,-0.08893439,-0.022153358,-0.030614304,-0.022757381,0.002021403,-0.310430227,-0.185026659,-0.207992467,-0.373586184,-0.568490262,-0.520746577,-0.39473808,-0.284745877,-0.225820862,-0.230958275,-0.405314481,-0.400177067,-0.460612609,-0.454267119,-0.344576459,-0.731968524,-0.676971939,-0.815369843,-1,-0.933218968,-0.671230502,-0.68059792,-0.53434403,-0.540085467,-0.515911643,-0.379931674,-0.384464159,-0.476627967,-0.519235145,-0.600823489,-0.54129445,-0.513493708,-0.589038135,-0.436438755
L,-0.819539776,-0.884603396,-0.817084671,-0.803580975,-0.725013045,-0.645217932,-0.725013045,-0.651356434,-0.542098208,-0.543326007,-0.496676295,-0.678363825,-0.743427444,-0.707826445,-0.695550056,-0.793760061,-0.756931263,-0.712737148,-0.672225938,-0.635397017,-0.770434959,-0.890741406,-1,-0.88214829,-0.825677787,-0.500359199,-0.431612676,-0.613300206,-0.431612676,-0.456165084,0.140457184,0.117132574,-0.006857146,-0.043685575,0.109766766,0.273039897,0.277950108,0.204293497,0.173602586,0.123270461,0.260763508,0.43570669,0.37177805,0.253756069,0.069346531,0.149257453,0.150486727,0.156633589,0.246379441,0.173845023,0.248838358,0.223021146,0.284490992,0.284490992,0.187368512,0.366860831,0.370548899,0.376695761,0.301702426,0.298014358,0.209497657,0.338584211,0.326290487,0.377924912,0.333666992,0.377924912,0.451688973,0.37546661,0.414807188,0.679127281,0.664374641,0.643475139,0.639786579,0.685274142,0.712320998,0.744285686,0.718467982,0.763955914,0.73813821,0.637327785,0.632410566,0.661915847,0.599216727,0.492258826,0.577087582,0.484882813,0.557417231,0.593069373,0.68281584,0.794690837,0.793461194,0.86968368,0.830342979,0.816820105,0.845096111,0.894271742,0.912712819,0.881977896,0.739367976,0.82542576,1
LOW,-0.074826021,-0.094721269,0.12232096,0.201300747,0.160303227,0.28389614,0.069869102,0.279676596,0.424370809,0.566654678,0.536509382,0.693262842,0.589565238,0.742700359,0.836147916,0.681205477,0.836076582,0.679389781,0.482775403,0.536617748,0.294025801,0.113139944,-0.111907908,-0.152440393,-0.312756643,-0.183899257,0.083495744,0.299469913,0.361781883,0.317619038,-0.594067323,-0.457344311,-0.318806635,-0.320017362,-0.244396503,-0.082869526,-0.206282739,-1,-0.82697983,-0.807016042,-0.580758434,-0.502717032,-0.507556297,-0.520261189,-0.450689411,-0.597092774,-0.69328233,-0.683602889,-0.802780774,-0.682392102,-0.727764824,-0.189948338,-0.184504166,-0.329695891,-0.192368942,0.003640528,-0.004224188,0.016344509,-0.004224188,0.064137774,0.081077022,-0.050806665,-0.030237058,-0.074400874,-0.165145285,-0.163935469,-0.166960009,-0.174824725,-0.142156956,-0.012087993,0.026629829,0.107695771,0.184526385,0.346052451,0.396870256,0.430747842,0.488219576,0.489434066,0.588390573,0.585354922,0.588997363,0.69220401,0.667919718,0.304271235,0.585354922,0.252061121,0.040791866,0.24052622,0.436010433,0.627244566,0.748663294,1,0.915614045,0.882831352,0.791159666,0.877974543,0.68977515,0.876153322,0.877974543,0.901043433,0.589605063
LUMN,-0.532724926,-0.549614328,-0.586208079,-0.625617067,-0.603097769,-0.594652636,-0.64250618,-0.589023027,-0.574948574,-0.580578471,-0.603097769,-0.645321128,-0.667840715,-0.631246675,-0.650951025,-0.721323867,-0.718509207,-0.707249414,-0.701619517,-0.721323867,-0.822660852,-0.9042932,-0.974666042,-0.985925547,-1,-0.926812498,-0.862069552,-0.949331796,-0.814216008,-0.86769916,-0.822660852,-0.670655375,-0.704434466,-0.718509207,-0.653765973,-0.591838264,-0.572133626,-0.628431727,-0.662210818,-0.600282532,-0.479241486,-0.358200439,-0.39479419,-0.412085027,-0.414966833,-0.386148772,-0.400557802,-0.397675996,-0.383266965,-0.584993398,-0.461075732,-0.414966833,-0.536002693,-0.489893794,-0.423612252,-0.400557802,-0.443784895,-0.472602957,-0.498539212,-0.567702561,-0.608047847,-0.573466173,-0.584993398,-0.59075701,-0.605166041,-0.625338684,-0.616693266,-0.625338684,-0.564820755,-0.391912384,-0.397675996,-0.391912384,-0.389030578,-0.337158066,-0.316985423,-0.164249696,-0.132549828,-0.239176656,-0.239176656,-0.230531238,-0.207476788,-0.144077053,0.778100924,1,0.005776869,0.141221759,-0.034568418,-0.115258991,-0.034568418,-0.043213836,0.097994666,0.138339953,0.19309427,0.170039821,-0.112377185,-0.031686612,-0.028804805,-0.034568418,-0.054741061,0.014422287,0.025949512
LYB,-0.829464074,-0.881124788,-0.869459661,-1,-0.772248529,-0.596712677,-0.56393888,-0.373960345,-0.382292844,-0.350074794,-0.482837391,-0.52505445,-0.452285009,-0.508389847,-0.507278689,-0.505056431,-0.461728272,-0.53060973,-0.50339037,-0.51338893,-0.595046616,-0.709477705,-0.933896603,-0.77391504,-0.982780043,-0.790579194,-0.737807828,-0.921120376,-0.662816523,-0.748362191,-0.375071446,-0.265084086,-0.498946191,-0.655595182,-0.527832062,-0.359518056,-0.283971004,-0.218978708,-0.217311804,-0.249530247,-0.053997219,0.261522122,0.177087611,0.153479175,-0.0016603,0.035438455,0.044431813,0.028130888,0.232173082,0.111321755,0.155165359,0.191701902,0.173152525,0.18945345,0.110759487,0.218120608,0.222055301,0.279389167,0.326043491,0.295690092,0.263088298,0.309180354,0.308056381,0.307494114,0.245101132,0.333912876,0.367076938,0.233859322,0.405299216,0.6543091,0.69365625,0.65318507,0.666113514,0.791461352,0.675106873,0.772350213,0.549759091,0.488490083,0.519967454,0.421038379,0.356959101,0.272644261,0.155165359,0.052301198,0.119191083,0.035438455,0.091086137,0.208564589,0.230486841,0.324357307,0.457012655,0.584046733,0.538516832,0.581236463,0.544699976,0.618896979,0.722885226,0.712767445,0.550320853,0.848233457,1
MTB,-0.905741785,-1,-0.970715975,-0.967055376,-0.92678983,-0.802942951,-0.776709323,-0.67909561,-0.675130156,-0.687636659,-0.628763755,-0.736748633,-0.796536779,-0.698313356,-0.726072182,-0.791656329,-0.747120228,-0.759016775,-0.58666791,-0.542741734,-0.629679028,-0.750780581,-0.827651104,-0.743459629,-0.620222459,-0.545182205,-0.424080437,-0.777319279,-0.620832631,-0.758101749,0.000232743,0.000232743,-0.171200634,-0.267899105,-0.155033531,0.091745417,0.032262341,-0.061690558,-0.105311632,-0.177606806,-0.154728461,-0.00739328,-0.049183808,-0.089449384,-0.19380771,-0.058357625,0.006904767,0.062931835,0.161133186,0.135890005,0.103566851,0.164827124,0.159901791,0.094023594,0.060776947,0.119266805,0.129425375,0.093715938,0.029069352,0.038612362,-0.050661599,0.086943404,0.066933676,0.089713851,0.031531926,0.087866866,0.1389686,0.124192139,0.175601745,0.524077579,0.762346692,0.660451372,0.736180019,0.826993032,0.736488168,0.818065857,0.676766916,0.720787968,0.644751202,0.668762772,0.627204509,0.531157768,0.444962649,0.309204661,0.448348931,0.298122353,0.312898599,0.409252996,0.449272423,0.560710723,0.542240076,0.619200335,0.624125914,0.633361238,0.597959704,0.598575047,0.796824734,0.782356174,0.73741163,0.83684416,1
MRO,-0.863366209,-0.903735376,-0.925472307,-0.968946794,-0.916156658,-0.881998132,-0.940998909,-0.913051024,-0.835418324,-0.872682171,-0.863366209,-0.881998132,-0.891314094,-0.86957685,-0.931682948,-0.959631146,-0.906840383,-0.922366986,-0.838523644,-0.816786401,-0.913051024,-0.913051024,-1,-0.956525512,-0.965841787,-0.906840383,-0.909945704,-0.86957685,-0.863366209,-0.913051024,-0.614940564,-0.621151205,-0.621151205,-0.698784219,-0.624256526,-0.493833376,-0.478220932,-0.481343483,-0.418895274,-0.446996984,-0.269019697,-0.181592016,-0.187836805,-0.212815964,-0.347079724,-0.365814092,-0.303366196,-0.262774594,-0.056695597,-0.106654227,0.011997715,0.036976874,0.083813266,0.008875164,-0.097286886,-0.037961228,-0.019226546,-0.037961228,-0.094164334,-0.150367754,-0.225305856,-0.069185176,-0.125388596,-0.125388596,-0.144122965,-0.072307414,-0.112899017,-0.062940386,0.130649345,0.146261162,0.205587133,0.161873293,0.189975003,0.424156023,0.314871421,0.511583704,0.380442182,0.480359443,0.49597126,0.380442182,0.349217921,0.246178422,0.136893821,0.158750741,0.164995844,0.065078584,0.096302845,0.108792424,0.239933633,0.243056184,0.283647473,0.6083781,0.580276703,0.642724913,0.536562863,0.605256175,0.796362151,0.805760821,0.661647881,0.765033251,1
MPC,-0.829798204,-0.865922576,-0.872174983,-0.985411287,-0.946507981,-0.879121999,-0.907604817,-0.881206112,-0.748518048,-0.817988212,-0.79228433,-0.869396191,-0.832576925,-0.788810857,-0.8700908,-0.94789727,-0.879121999,-0.908299354,-0.86036492,-0.833966428,-0.923582819,-0.952065636,-1,-0.907604817,-0.861059742,-0.73601366,-0.693636881,-0.708225452,-0.699194395,-0.7165619,-0.376853131,-0.295573046,-0.326834513,-0.499815173,-0.301130559,-0.08091043,-0.048492304,-0.194372805,-0.15631696,-0.214105531,-0.005503331,0.081179277,0.012819574,0.008591107,-0.170411897,-0.130241783,-0.050606501,-0.021712251,0.113596905,0.064265481,0.081179277,0.094569053,0.178432802,0.113596905,-0.037921457,0.06708434,0.024800313,-0.050606501,-0.066815707,-0.109099805,-0.114737808,0.000839405,-0.006208277,-0.036512135,-0.040035655,0.019162239,0.004362926,-0.038626047,0.055808547,0.116416049,0.20239371,0.13262497,0.16151922,0.301761717,0.212964912,0.297533251,0.189003719,0.337703365,0.343341154,0.288371727,0.313742171,0.347569621,0.272162806,0.186184789,0.244678093,0.131215362,0.151652749,0.271458145,0.422976435,0.425090633,0.44764229,0.576608995,0.533619951,0.599865527,0.596341436,0.645673074,0.758316361,0.788972407,0.741206153,0.868107853,1
